CUSTOMERID,CREDITSCORE,GEOGRAPHY,GENDER,AGE,TENURE,BALANCE,NUMOFPRODUCTS,HASCRCARD,ISACTIVEMEMBER,ESTIMATEDSALARY,EXITED,TRANSACTIONTIMESTAMP,DEBTTOINCOME
1180,289,France,Male,20,2,130801.58,1,1,1,175654.45754194199,0,2025-01-05 11:15:37,21
1181,411,France,Male,54,8,2119.93,4,0,0,186319.92142839392,1,2025-01-09 03:16:37,74
1182,393,Germany,Male,42,10,171859.1,3,0,0,167340.9737147307,0,2025-01-20 03:04:37,37
1183,368,France,Female,38,4,48846.37,2,0,0,105475.81933521078,1,2025-01-06 17:42:37,69
1184,617,France,Female,59,1,120250.31,1,1,1,188674.1351005274,1,2025-01-23 08:16:37,64
1185,624,France,Female,18,5,52551.3,2,0,1,196356.00105456595,0,2025-01-17 01:41:37,34
1186,535,France,Male,40,2,5883.43,1,0,0,143408.21551087828,0,2025-01-12 07:54:37,26
1187,587,Spain,Male,41,7,120805.14,1,0,1,18525.8456517058,0,2025-01-31 11:29:37,46
1188,819,France,Female,64,2,106208.4,2,1,1,76109.02295859117,0,2025-01-23 18:26:37,59
1189,453,France,Female,24,4,106287.38,5,0,1,73443.67289217486,0,2025-01-11 22:14:37,36
1190,613,France,Male,55,3,52201.54,2,1,1,84611.12315304307,0,2025-01-30 05:40:37,51
1191,455,Germany,Female,64,3,236801.15,2,1,0,84444.23468682212,0,2025-01-24 23:09:37,35
1192,785,France,Male,52,1,876.79,4,0,1,182899.8818492429,0,2025-01-28 09:15:37,82
1193,746,France,Male,95,7,222886.36,4,1,1,156743.09306771564,0,2025-01-19 23:46:37,97
1194,301,Spain,Male,79,2,184225.48,3,1,1,162641.0943226503,0,2025-02-01 15:21:37,79
1195,794,France,Female,90,3,43018.01,4,1,1,96655.72389140529,0,2025-02-02 10:34:37,71
1196,527,Germany,Male,20,5,118048.0,1,1,1,73544.14134760042,1,2025-01-30 17:56:37,99
1197,660,France,Female,37,8,247212.52,4,0,1,35542.749799285404,0,2025-01-30 00:57:37,68
1198,485,France,Male,61,3,160924.56,2,1,0,97698.9283471506,0,2025-01-12 13:27:37,68
1199,385,France,Female,49,2,31844.18,4,1,0,58164.53997292264,1,2025-01-14 21:29:37,99
1200,323,Spain,Female,43,4,114410.56,3,0,0,92245.19468958263,1,2025-01-10 08:46:37,45
1201,580,Germany,Male,65,8,117050.77,4,1,0,47488.048999091785,0,2025-01-27 19:37:37,70
1202,530,France,Male,22,0,200565.83,1,0,0,72402.74188557395,0,2025-01-23 06:45:37,62
1203,434,France,Male,76,4,229040.73,3,0,0,17310.274110168797,0,2025-01-16 01:06:37,89
1204,736,France,Male,78,10,20560.39,1,0,1,11916.426686426012,0,2025-01-14 09:18:37,90
1205,307,France,Female,66,3,78509.32,1,0,0,204292.02264478736,0,2025-02-01 10:30:37,28
1206,572,France,Female,47,4,74609.53,3,0,0,142532.6475807642,1,2025-01-09 22:02:37,63
1207,396,Spain,Female,34,6,249012.03,1,1,1,142222.3124341171,1,2025-01-27 10:41:37,83
1208,328,Germany,Female,87,6,139806.78,3,1,1,105752.72508963864,1,2025-01-19 17:40:37,21
1209,570,Spain,Female,75,6,219957.87,2,0,1,166563.45383012702,0,2025-01-12 19:36:37,55
1210,499,France,Male,80,0,106508.21,2,1,1,167102.08235928765,0,2025-02-01 21:00:37,22
1211,602,Spain,Male,78,8,180680.79,1,0,1,203884.99382584143,0,2025-01-16 03:01:37,73
1212,634,Spain,Female,80,6,71646.41,3,1,1,59331.92609076097,0,2025-01-20 04:39:37,40
1213,402,France,Male,32,3,227946.51,3,1,0,176979.7230837258,0,2025-01-07 19:37:37,86
1214,597,Germany,Male,18,3,113786.56,2,0,0,215677.54268109342,0,2025-01-12 07:27:37,28
1215,295,France,Male,30,1,200931.37,4,0,1,15795.831266126725,1,2025-02-01 02:49:37,31
1216,321,France,Male,65,5,63954.22,5,1,1,79124.32766939729,0,2025-01-12 06:26:37,91
1217,544,France,Male,51,9,173401.09,4,0,1,97179.24328371717,0,2025-02-01 17:37:37,56
1218,533,France,Male,47,2,101289.6,2,1,0,179125.809930555,1,2025-01-09 05:24:37,56
1219,472,France,Female,36,0,7859.86,4,1,1,13583.941131721933,0,2025-01-10 15:48:37,86
1220,398,Germany,Male,81,4,103252.06,2,1,1,130715.97246436367,1,2025-01-23 10:06:37,75
1221,616,France,Male,83,5,137505.41,4,1,1,185307.89774474414,0,2025-01-15 15:49:37,82
1222,448,France,Female,74,10,37940.4,1,1,0,39480.682534207954,0,2025-01-20 02:39:37,45
1223,362,France,Female,61,4,45978.28,4,1,0,32485.077188763873,0,2025-01-27 22:15:37,65
1224,642,France,Female,29,4,116215.7,4,0,1,218950.9791329915,1,2025-02-03 14:28:37,72
1225,647,France,Male,57,9,85682.43,4,1,0,194053.9852011771,0,2025-01-08 07:52:37,79
1226,633,France,Female,41,10,110185.13,2,0,1,166725.0836884062,0,2025-02-01 00:21:37,51
1227,422,Spain,Male,28,7,115206.75,3,1,1,102833.10621986628,0,2025-01-09 04:27:37,81
1228,613,France,Female,83,9,35019.01,3,1,1,167465.12423498314,0,2025-01-08 21:28:37,66
1229,478,France,Male,18,0,45298.64,2,1,0,185987.47978404028,0,2025-01-30 06:29:37,80
1230,676,Spain,Male,75,7,212041.35,3,1,1,168928.72249399792,0,2025-02-02 10:46:37,23
1231,284,France,Female,45,10,40679.67,3,0,0,95170.38807592227,1,2025-01-10 19:00:37,21
1232,388,France,Male,85,6,166478.58,3,0,1,118873.60355074047,0,2025-01-23 13:51:37,42
1233,306,Germany,Male,76,0,104632.01,5,0,0,31812.804114320334,1,2025-01-15 03:41:37,74
1234,803,Germany,Male,88,8,242059.17,3,1,0,42089.74168582371,0,2025-01-16 13:03:37,60
1235,712,France,Male,39,3,16526.09,1,1,1,188820.08853604505,0,2025-01-26 01:28:37,87
1236,667,France,Female,46,6,207597.22,1,1,1,18120.462820273133,0,2025-01-26 04:06:37,56
1237,648,France,Female,91,2,122862.31,5,0,0,18734.136991203966,0,2025-02-01 17:15:37,30
1238,706,France,Female,95,7,1338.09,4,0,0,103594.76123646458,0,2025-02-02 01:20:37,55
1239,817,France,Male,86,3,65915.05,2,1,0,44701.39252460355,0,2025-02-03 02:15:37,34
1240,341,France,Female,62,1,101924.21,3,1,1,62651.295078463416,0,2025-01-07 21:28:37,86
1241,606,Spain,Female,87,1,78548.69,2,0,1,83513.15096466745,0,2025-01-13 20:41:37,49
1242,518,France,Male,34,7,90612.37,2,0,0,129233.61663451078,0,2025-01-22 12:51:37,76
1243,807,Germany,Female,56,7,229167.98,3,1,1,73331.49225304398,0,2025-01-27 17:16:37,81
1244,578,France,Female,57,0,90233.51,2,0,0,113912.9985695597,0,2025-01-21 06:38:37,52
1245,487,France,Female,45,5,104707.34,1,0,0,93102.57619817428,0,2025-01-15 16:21:37,84
1246,791,France,Male,19,8,190282.89,4,0,1,25713.707150959584,0,2025-01-07 02:14:37,20
1247,317,Germany,Female,44,8,198458.39,3,1,1,197715.45852244954,0,2025-02-02 17:28:37,22
1248,369,Germany,Female,38,1,21022.41,3,1,1,70052.44305134869,0,2025-01-06 04:34:37,28
1249,501,France,Female,24,7,176017.51,4,0,0,146177.78719346708,0,2025-01-28 16:33:37,51
1250,280,France,Male,78,7,120642.99,2,1,1,120706.73606520156,1,2025-01-10 10:14:37,96
1251,644,France,Male,69,3,33463.47,4,1,0,54583.96910839946,0,2025-02-01 02:02:37,64
1252,503,France,Female,65,3,66177.64,1,1,0,18252.409616275658,0,2025-01-27 23:57:37,76
1253,707,France,Female,36,4,11258.87,3,0,1,187895.54764826872,0,2025-01-08 16:32:37,40
1254,630,France,Female,90,10,90059.3,5,1,1,110149.47333476304,1,2025-01-19 22:29:37,42
1255,614,France,Male,29,9,63851.61,1,0,1,105359.34005859448,0,2025-01-29 22:47:37,96
1256,747,France,Male,88,6,95525.85,3,1,0,153750.93722241072,1,2025-01-18 21:08:37,45
1257,694,France,Female,19,0,145085.14,1,1,1,15633.004464334876,0,2025-01-08 13:11:37,91
1258,719,France,Female,34,10,183084.89,3,1,0,154580.54670411718,0,2025-01-11 10:29:37,49
1259,518,France,Male,92,8,151338.0,4,0,0,98292.72281214385,1,2025-02-01 14:09:37,88
1260,492,Spain,Male,93,2,169594.33,1,0,0,131712.4999601652,0,2025-01-22 20:27:37,43
1261,698,France,Female,20,10,216409.78,2,1,1,172727.39332523374,0,2025-01-11 00:53:37,93
1262,591,Spain,Male,38,3,218456.11,1,1,1,120154.38087372351,0,2025-01-31 03:50:37,83
1263,505,France,Female,95,6,215179.84,3,1,1,25907.85280488499,0,2025-01-18 07:08:37,54
1264,310,France,Female,68,4,38292.23,4,0,0,157499.8582200253,0,2025-01-08 22:02:37,41
1265,557,Spain,Male,27,4,62767.28,2,0,0,190540.87081999943,1,2025-02-03 04:13:37,58
1266,478,France,Female,72,0,125581.33,2,1,0,115310.41235335737,0,2025-02-03 15:53:37,74
1267,746,France,Female,53,1,89684.82,4,0,1,98259.21549284736,0,2025-01-24 18:19:37,26
1268,499,France,Female,68,4,32917.24,4,1,1,57301.792846746655,1,2025-01-13 01:08:37,81
1269,589,Germany,Female,91,1,71937.56,1,0,0,128744.78832279847,0,2025-01-30 07:17:37,58
1270,461,Germany,Female,34,0,243857.19,1,1,0,192293.4698504758,1,2025-01-26 17:51:37,39
1271,295,Germany,Female,78,9,86731.69,2,1,0,153590.80359414613,0,2025-01-23 15:45:37,75
1272,788,Spain,Female,92,2,104728.52,1,1,0,155614.28632040916,1,2025-01-07 11:13:37,85
1273,662,France,Male,30,10,1600.36,3,1,0,174114.42711506994,1,2025-01-13 21:39:37,34
1274,274,France,Male,82,0,179853.72,3,1,0,58668.433161049245,0,2025-01-11 15:03:37,93
1275,729,Spain,Female,91,9,103387.52,1,0,1,92034.56292602197,0,2025-02-01 00:51:37,40
1276,373,Spain,Male,65,7,25785.02,2,0,0,102205.32670895474,0,2025-02-01 20:41:37,98
1277,471,France,Female,87,7,242139.18,1,0,1,130028.48486629661,0,2025-01-24 15:50:37,53
1278,572,Spain,Female,64,7,194358.3,4,1,0,20218.468578786113,0,2025-01-10 22:30:37,54
1279,545,France,Male,27,6,181537.52,4,0,0,139639.64702705832,0,2025-01-12 18:24:37,24
1280,569,France,Female,74,6,239468.08,2,0,1,30190.674739639253,1,2025-01-13 02:50:37,75
1281,485,France,Female,30,1,101870.02,2,1,1,183146.33649392938,0,2025-01-24 15:05:37,26
1282,637,France,Male,78,8,179633.39,4,1,1,190537.08605035182,0,2025-01-25 04:35:37,72
1283,714,Spain,Male,75,6,51551.97,4,1,1,69514.25502933847,0,2025-01-31 15:24:37,63
1284,277,Germany,Male,85,4,174280.14,3,1,0,116276.17341138846,0,2025-01-13 05:53:37,77
1285,307,France,Male,46,3,3519.77,1,0,0,167503.3338135288,0,2025-01-08 08:56:37,61
1286,288,Spain,Male,33,7,31576.35,2,1,0,79529.05774610827,0,2025-01-13 15:16:37,37
1287,331,France,Male,80,4,106314.73,4,1,0,39189.005727440766,0,2025-01-14 01:49:37,25
1288,732,France,Female,64,5,3023.17,2,1,1,148536.2475262349,0,2025-01-20 18:42:37,23
1289,801,France,Male,60,3,115491.46,4,1,0,150298.2737759105,1,2025-02-03 13:29:37,88
1290,755,Germany,Male,40,1,130697.94,2,0,1,116377.62994883387,0,2025-01-15 15:44:37,33
1291,709,France,Female,47,6,155401.65,2,1,0,180522.30676607534,0,2025-01-25 21:59:37,60
1292,536,France,Female,74,1,25096.67,3,0,0,201592.69310148098,0,2025-01-20 21:31:37,66
1293,804,France,Male,47,10,45252.98,3,1,1,193172.13757995312,0,2025-01-07 13:27:37,72
1294,387,France,Female,84,6,153320.84,4,0,0,70519.5348892558,0,2025-01-25 10:03:37,40
1295,658,France,Female,73,6,164546.93,3,1,0,50867.580275406384,1,2025-01-08 04:11:37,32
1296,755,France,Female,41,0,6475.06,3,1,1,170160.69198532356,0,2025-01-07 01:26:37,85
1297,305,France,Female,94,9,135091.84,5,1,0,144604.67211623595,1,2025-01-05 09:39:37,34
1298,545,France,Female,93,9,196245.43,1,1,0,96733.9288174536,0,2025-01-27 16:34:37,99
1299,416,France,Female,25,2,17275.22,4,1,0,100898.18515609884,0,2025-01-16 23:06:37,64
1300,356,Spain,Female,61,2,103293.22,2,1,1,185876.58232153367,1,2025-01-18 16:09:37,84
1301,393,France,Male,51,10,81627.82,4,1,1,45591.680212559884,1,2025-01-13 20:20:37,65
1302,360,France,Female,52,5,228416.41,2,0,0,222653.83953406394,0,2025-01-24 23:34:37,22
1303,287,Spain,Male,67,10,46450.6,2,0,0,125919.39130810519,0,2025-01-25 20:32:37,36
1304,727,France,Female,34,2,79590.1,1,1,0,156315.84884189206,0,2025-01-24 19:58:37,36
1305,794,Spain,Female,19,8,224611.19,1,0,0,85651.80535275122,0,2025-01-27 08:22:37,39
1306,639,France,Male,71,4,82663.33,4,0,1,133957.05587792405,0,2025-02-01 05:16:37,23
1307,703,France,Female,61,5,132836.86,1,0,1,145049.95674195,0,2025-01-16 13:57:37,94
1308,271,Spain,Female,66,5,8258.83,4,1,1,98525.89956493393,0,2025-01-26 12:56:37,34
1309,567,France,Male,19,7,246225.61,3,1,0,102008.48202648779,0,2025-01-28 03:21:37,76
1310,355,France,Female,89,9,206236.68,2,1,1,134014.53751219684,0,2025-01-27 09:55:37,64
1311,704,France,Female,87,10,158600.24,2,1,1,22420.677120258588,0,2025-01-13 00:32:37,46
1312,651,France,Male,26,2,15188.82,4,0,0,204540.7031856805,0,2025-01-10 23:19:37,39
1313,791,Spain,Male,18,8,18717.49,2,1,1,168723.4086242338,0,2025-01-22 18:06:37,98
1314,544,France,Female,86,6,136243.41,4,0,0,73135.83957009981,0,2025-01-10 09:13:37,25
1315,811,Spain,Male,26,10,71266.11,1,1,0,185684.76923007364,0,2025-02-01 10:55:37,37
1316,424,France,Female,31,5,155697.36,1,1,0,176491.26207430265,0,2025-01-29 14:43:37,68
1317,450,France,Female,44,10,149548.12,1,1,1,117462.21995700941,0,2025-01-07 09:08:37,43
1318,801,France,Male,26,0,209662.85,4,0,1,76822.45951013271,0,2025-01-07 17:39:37,30
1319,548,Spain,Male,53,3,70344.27,3,1,0,82673.6055354313,0,2025-01-25 01:43:37,37
1320,769,France,Male,20,4,144465.88,2,0,1,125357.15376627124,0,2025-01-17 07:43:37,54
1321,497,Spain,Male,40,1,194340.83,4,1,1,88476.02643068694,0,2025-01-18 18:02:37,74
1322,789,France,Female,90,0,122693.25,3,0,0,106253.43384081825,0,2025-01-15 21:54:37,47
1323,313,Spain,Male,47,1,207660.92,2,1,1,46980.50968030888,0,2025-01-05 08:15:37,55
1324,689,France,Male,36,7,32819.05,5,0,1,148962.57223257245,0,2025-01-25 18:36:37,43
1325,582,France,Female,84,9,183474.44,5,1,0,119929.16212037415,0,2025-01-15 23:35:37,52
1326,801,France,Female,67,5,235745.52,4,1,0,204267.2451889387,0,2025-01-14 01:31:37,56
1327,304,Spain,Female,65,9,82970.83,4,1,1,39979.085312981784,0,2025-01-21 10:11:37,32
1328,452,France,Female,20,1,91584.11,2,1,0,35204.874338487796,1,2025-01-28 22:45:37,35
1329,663,France,Female,83,8,20887.42,4,1,0,122244.42516596582,0,2025-01-31 08:49:37,62
1330,628,Spain,Female,44,7,160373.19,4,1,0,45035.10872519453,0,2025-01-13 08:07:37,92
1331,801,France,Female,57,3,138112.68,2,0,1,123207.31813441188,1,2025-01-15 15:13:37,69
1332,637,France,Female,35,10,10086.44,4,0,0,53900.65791994912,0,2025-01-15 14:40:37,32
1333,803,France,Female,44,9,188053.01,3,1,0,103763.60191136927,0,2025-01-17 02:34:37,90
1334,436,France,Male,28,6,207321.12,4,0,1,124201.65168592162,0,2025-01-16 20:06:37,54
1335,472,France,Male,56,2,226779.9,3,0,1,98620.34269155064,0,2025-01-12 09:47:37,92
1336,709,France,Female,36,5,136433.52,1,1,1,82443.228554445,0,2025-01-17 13:42:37,54
1337,560,France,Male,24,2,113145.01,4,0,1,175590.4205943156,0,2025-01-05 14:20:37,43
1338,500,France,Female,74,9,219034.29,4,1,0,189510.67410659784,1,2025-01-11 06:02:37,72
1339,785,France,Female,19,2,99674.2,3,1,1,68871.10342117408,0,2025-01-29 15:17:37,58
1340,790,France,Female,55,10,163860.78,2,0,0,173126.95478004968,0,2025-02-03 14:41:37,38
1341,392,France,Female,22,8,153840.56,3,1,0,88989.82381090433,0,2025-01-27 18:41:37,63
1342,665,France,Male,95,5,93040.27,1,0,1,101322.38590728992,1,2025-01-24 19:12:37,65
1343,597,France,Male,53,7,21722.48,3,1,1,55823.79092796159,0,2025-01-06 05:24:37,64
1344,678,Spain,Female,85,3,5353.88,2,0,1,138941.78221632776,0,2025-01-05 05:12:37,51
1345,342,Spain,Male,94,3,107059.44,2,1,0,32137.581195410206,0,2025-01-09 20:41:37,24
1346,324,Spain,Male,74,7,120300.39,3,1,0,118482.91762047874,0,2025-02-01 09:14:37,95
1347,561,France,Female,37,6,205669.57,2,0,1,204671.60042913764,0,2025-01-21 02:06:37,25
1348,584,France,Female,22,4,103602.91,3,0,0,158496.97258798123,0,2025-01-30 20:09:37,26
1349,598,France,Male,41,1,70289.97,1,1,0,194240.15575098706,0,2025-01-13 07:56:37,34
1350,624,Germany,Male,47,5,115524.12,2,1,1,110718.133725341,0,2025-02-02 10:04:37,92
1351,749,Spain,Female,45,0,59497.62,3,1,1,41025.913108372544,0,2025-01-06 20:05:37,39
1352,419,France,Female,70,6,22840.15,4,1,1,70816.81982070071,0,2025-01-17 11:08:37,78
1353,816,France,Male,68,8,28260.76,3,0,1,19757.092509856466,0,2025-01-22 20:48:37,23
1354,300,Spain,Female,24,4,79788.61,3,0,0,122174.28343883315,0,2025-01-13 08:22:37,93
1355,570,France,Female,59,4,3169.1,3,0,1,152961.58890121154,0,2025-01-07 21:00:37,59
1356,364,Germany,Female,52,6,55050.82,3,1,1,90280.44740550476,0,2025-01-31 21:56:37,84
1357,699,France,Male,51,4,196880.79,2,0,0,130322.54447822107,0,2025-02-02 06:57:37,54
1358,654,France,Male,90,9,58654.3,1,0,1,83464.78833217193,0,2025-01-20 08:56:37,63
1359,482,France,Female,93,3,27682.38,1,1,0,27862.88655370121,0,2025-01-21 10:06:37,26
1360,359,France,Male,71,0,237270.14,1,0,0,108763.96419921156,0,2025-01-07 11:55:37,41
1361,690,France,Female,46,5,155617.53,1,1,0,109003.91657127974,0,2025-01-27 14:09:37,42
1362,305,France,Male,27,8,15006.49,4,0,0,212251.76016681187,1,2025-01-30 06:15:37,84
1363,719,France,Male,44,3,15560.99,3,1,1,77050.82663803798,0,2025-02-03 18:25:37,39
1364,560,France,Male,30,9,153030.53,4,1,0,140932.72229869675,0,2025-01-30 00:18:37,51
1365,370,Germany,Female,59,10,135032.2,4,0,1,194467.43439727667,1,2025-01-29 07:22:37,55
1366,354,France,Female,54,3,17093.69,4,1,0,75779.29339440737,0,2025-01-25 23:37:37,37
1367,529,France,Female,78,4,56078.87,4,1,0,178441.5019893862,0,2025-01-22 05:29:37,52
1368,261,France,Male,38,5,232260.73,3,1,1,80694.2761971475,1,2025-01-18 00:03:37,88
1369,499,France,Female,20,2,143002.7,3,0,0,231700.3271386928,0,2025-01-25 07:52:37,28
1370,389,Spain,Female,25,8,110081.35,3,0,1,10095.161760597024,0,2025-02-03 13:28:37,61
1371,366,France,Female,87,0,62538.85,3,1,0,133308.31166024724,0,2025-01-07 04:22:37,90
1372,460,France,Female,34,10,33424.51,1,1,0,170871.910721946,0,2025-01-16 16:35:37,98
1373,436,France,Male,27,5,100657.92,4,1,0,73174.8752213542,1,2025-01-27 09:05:37,23
1374,348,France,Female,30,5,230591.64,2,1,0,32794.83713976569,1,2025-01-20 23:30:37,65
1375,377,France,Female,29,7,12177.85,1,1,1,15155.52880848785,0,2025-02-01 02:18:37,91
1376,420,France,Male,83,4,247744.7,4,0,1,25250.623558678864,0,2025-01-11 03:50:37,43
1377,376,France,Female,91,8,51953.18,3,1,0,118259.05906092154,1,2025-02-01 06:01:37,91
1378,716,Spain,Male,40,8,102191.84,4,1,1,169456.43492326137,0,2025-01-08 06:50:37,88
1379,591,Spain,Male,82,1,11262.83,3,1,1,25930.102718314,0,2025-01-05 02:41:37,42
1380,580,France,Male,69,4,146195.55,3,1,0,36174.07154960279,0,2025-01-24 20:23:37,74
1381,274,Spain,Female,78,6,120888.82,4,0,1,13096.686941508995,0,2025-01-14 19:22:37,34
1382,359,France,Male,43,1,166676.76,2,0,0,66352.90882164861,0,2025-01-07 12:41:37,70
1383,617,France,Male,32,6,135669.53,3,0,1,177880.29387701902,0,2025-01-31 12:43:37,69
1384,496,France,Male,39,8,99544.45,4,1,0,61174.536003883666,0,2025-01-21 06:59:37,66
1385,705,France,Female,82,7,184439.17,1,1,1,97445.9490487942,0,2025-01-12 03:42:37,44
1386,627,France,Male,43,9,6255.28,4,1,0,51823.95465572565,0,2025-01-25 01:06:37,58
1387,524,Spain,Male,38,8,135257.26,5,1,1,38361.10508166665,0,2025-01-10 02:25:37,87
1388,603,France,Male,41,3,28469.05,5,0,1,51598.75086358586,0,2025-01-08 18:39:37,65
1389,362,France,Female,33,7,109002.08,1,1,1,50462.38779063801,0,2025-01-22 06:24:37,91
1390,570,Germany,Male,49,8,197781.33,4,0,1,38749.07964535315,0,2025-01-29 01:53:37,32
1391,369,France,Male,33,9,35615.19,5,1,0,176298.5330615521,0,2025-01-07 12:39:37,57
1392,503,France,Female,94,1,233952.59,4,0,1,116363.41297855115,0,2025-01-08 15:48:37,55
1393,656,France,Female,59,9,222126.17,2,0,0,121272.24173162594,0,2025-01-15 11:45:37,56
1394,257,France,Female,49,2,103726.27,2,0,1,83581.1622527547,0,2025-01-22 07:53:37,61
1395,717,France,Male,67,0,1493.71,1,0,1,47780.251405752046,0,2025-02-02 16:47:37,38
1396,350,France,Male,58,0,197436.21,4,0,1,31982.89866971698,0,2025-02-03 11:31:37,56
1397,486,France,Male,41,9,220223.95,2,1,1,26442.53151356197,0,2025-01-30 06:36:37,84
1398,649,France,Male,30,5,43684.52,2,1,0,48951.37411863081,0,2025-02-01 06:29:37,58
1399,585,France,Female,92,0,229048.05,1,0,0,203998.8640383281,0,2025-01-27 06:58:37,45
1400,283,Germany,Male,27,4,228524.32,3,0,1,54803.26500067047,0,2025-01-22 10:43:37,61
1401,679,France,Female,59,5,117822.71,4,1,1,79656.93088892804,0,2025-02-02 14:53:37,81
1402,779,Germany,Male,58,8,199508.7,3,0,0,122976.79506182305,0,2025-01-19 21:11:37,72
1403,389,Spain,Male,20,5,111236.99,4,1,1,102124.78975581276,0,2025-01-17 17:16:37,86
1404,287,France,Male,72,3,141011.57,3,0,1,133856.0341038078,0,2025-01-08 06:31:37,69
1405,293,Spain,Female,33,0,79959.75,1,1,1,45087.70382181913,0,2025-01-13 18:07:37,88
1406,356,France,Female,61,5,39867.34,3,0,0,110754.2962685747,1,2025-01-06 14:16:37,48
1407,780,Spain,Female,47,6,186634.15,4,1,0,150598.10047614048,1,2025-01-26 00:45:37,21
1408,816,France,Female,54,4,348.21,3,1,0,86367.51271134152,0,2025-01-07 11:28:37,37
1409,571,France,Male,77,5,144888.17,3,0,1,191065.0339663291,0,2025-01-17 20:52:37,79
1410,494,France,Male,94,9,216171.51,5,1,0,141313.93021068454,1,2025-01-21 22:40:37,33
1411,396,France,Male,41,7,55319.32,4,0,1,163731.36147647013,0,2025-01-16 22:38:37,59
1412,408,France,Male,43,0,83224.86,3,1,0,107033.35187092511,0,2025-01-15 07:58:37,83
1413,645,France,Male,75,7,146871.46,2,1,0,199177.74284466918,0,2025-01-23 02:22:37,49
1414,581,Germany,Female,26,10,61717.56,3,1,1,107209.64489504491,0,2025-01-28 04:07:37,48
1415,556,France,Female,78,1,211871.71,1,0,1,217913.23641019402,0,2025-01-19 03:05:37,48
1416,589,Spain,Male,36,1,91650.79,4,0,0,75946.4540511854,0,2025-01-08 20:11:37,38
1417,832,France,Male,45,7,145403.43,3,0,0,184548.21638140522,0,2025-01-07 19:34:37,77
1418,617,France,Male,24,1,56530.29,3,1,0,153622.92053821226,0,2025-01-27 01:52:37,59
1419,572,Spain,Male,62,7,10346.58,3,0,0,171451.38900225938,1,2025-01-23 06:33:37,28
1420,315,France,Female,80,4,43425.07,1,1,1,18005.15051144504,0,2025-01-25 09:22:37,96
1421,314,France,Male,54,8,11549.73,5,0,1,69333.54591752043,0,2025-01-09 18:31:37,50
1422,720,Spain,Male,33,8,117150.97,1,1,0,202481.41423556767,0,2025-01-08 23:13:37,97
1423,348,France,Male,22,7,146659.35,2,0,0,74751.21993581024,0,2025-01-31 22:28:37,34
1424,474,France,Male,46,8,11168.8,1,0,1,159034.18611165884,0,2025-01-15 23:39:37,53
1425,622,Germany,Female,69,6,22620.56,1,1,0,213024.04105546538,0,2025-01-19 13:48:37,81
1426,594,Germany,Male,40,7,121381.26,4,0,0,51409.16020248751,1,2025-01-25 23:05:37,93
1427,436,Spain,Female,23,5,199794.98,1,0,1,99981.08232877616,1,2025-01-11 06:11:37,76
1428,280,Spain,Female,53,8,157002.29,2,0,0,43645.40712661952,1,2025-01-28 21:35:37,40
1429,656,France,Male,74,1,26177.56,2,1,0,43313.7164019577,0,2025-01-18 13:00:37,73
